,BALANCE,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,INSTALLMENTS_PURCHASES,MINIMUM_PAYMENTS,ONEOFF_PURCHASES,ONEOFF_PURCHASES_FREQUENCY,PAYMENTS,PRC_FULL_PAYMENT,PURCHASES,PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,PURCHASES_TRX,TENURE
0,3433.4744949813667,0.9408347945874,1589.6114285714282,993.5694587400181,596.3596051464064,2143.8406483975155,0.5390897737355812,0.31729861801242243,0.3851811592724046,0.21278226530612232,5.79059449866903,22.20319432120674,9056.301927886003,2926.4542312262647,1583.7456792460862,0.13228358873114462,11.734693877551019
1,859.5447028268615,0.854799542713568,608.5745835236785,316.0758123953115,292.7955093650067,497.4460838279258,0.46843611527333634,0.15522545591594336,0.3525171221257805,0.10675536561595847,2.2599360438556393,10.721638495507836,2772.0219331975713,1000.6210104029237,585.5383809233299,0.1574687469164001,11.43642454697731
2,4793.551415248062,0.9105641085271318,10846.432635658914,7652.24069767442,3194.3624806201556,5131.40467116279,0.754334023255814,0.6003070852713179,0.6088056821705425,0.22377427131782945,9.178294573643411,86.8062015503876,12469.379844961237,18173.112117224806,2477.947636327947,0.33706693023255807,11.837209302325581
